id	smile	real_rt	pred_rt	diff	diff_sq
0226_00059	C1=CC=C(C=C1)P(=O)(C2=CC=CC=C2)C3=CC=CC=C3	795.3	429.06	366.24	134131.74
0226_00013	CC1=C(SC=N1)CCO	55.8	335.67	279.87	78327.22
0226_00088	C1=CC=C(C(=C1)/C=C/C(=O)O)O	67.02	694.66	627.64	393931.94
0226_00089	COC1=CC=C(C=C1)C=CC(=O)O	1103.82	795.21	308.61	95240.12
0226_00071	C(CCCCCC(=O)O)CCCCCN	569.7	863.99	294.29	86606.6
0226_00088	C1=CC=C(C(=C1)C=CC(=O)O)O	67.02	571.0	503.98	253995.84
0226_00037	CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C	558.18	667.74	109.56	12003.39
0226_00022	CC12CCC3C(C1CCC2O)CCC4=C3C=CC(=C4)O	687.84	778.87	91.03	8286.46
0226_00010	C1=CC(=CN=C1)C(=O)N	68.1	279.48	211.38	44681.51
0226_00025	C1=CC(=CC=C1C[C@@H](C(=O)O)N)O	67.02	278.49	211.47	44719.56
0226_00068	CCCCOP(=O)(OCCCC)OCCCC	889.98	810.63	79.35	6296.42
0226_00069	C([C@@H](C(=O)O)N)SSC[C@@H](C(=O)O)N	350.16	428.94	78.78	6206.29
0226_00048	CCCCCCCCCCCC[N+](C)(C)C	825.06	904.98	79.92	6387.2
0226_00080	C[C@]12CC[C@@H](C[C@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CCC4=O)C)O	980.28	972.57	7.71	59.44
