id	smile	real_rt	pred_rt	diff	diff_sq
0096_00082	C(C(C(=O)O)N=C(N)N)C(=O)O	62.4	37.16	25.24	637.06
0096_00083	C[N+](C)(C)CCCC[C@@H](C(=O)[O-])N	57.0	192.38	135.38	18327.75
0096_00087	C(COC(=O)CCC(=O)O)[C@@H](C(=O)O)N	65.4	86.0	20.6	424.36
0096_00040	CC(=O)OCC(=O)C1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C	1465.8	1301.17	164.63	27103.02
0096_00059	C(CC(C(=O)O)N)CN=C(N)N	57.0	40.17	16.83	283.25
0096_00068	C(CCN)C[C@@H](C(=O)O)N	55.8	72.3	16.5	272.25
0096_00089	CC1=C(C2=CC3=NC(=CC4=NC(=CC5=C(C(=C(N5)C=C1N2)C=C)C)C(=C4CCC(=O)O)C)C(=C3C)CCC(=O)O)C=C	1806.6	1319.79	486.81	236983.94
0096_00071	C1=CC=C2C(=C1)C(=CN2)CC(C(=O)N)N	504.6	572.64	68.04	4629.44
0096_00088	C[N+](C)(C)CCOP(=O)(O)O	60.0	-52.01	112.01	12546.24
0096_00037	C[N+](C)(C)CCOP(=O)(O)OP(=O)([O-])OCC1C(C(C(O1)N2C=CC(=NC2=O)N)O)O	65.4	26.31	39.09	1528.03
0096_00022	C1=CC(=O)NC=C1C(=O)O	250.2	382.29	132.09	17447.77
0096_00010	C1=CC(=CC=C1O)OC2=C(C=C(C=C2I)CC(C(=O)O)N)I	1113.6	1129.87	16.27	264.71
0096_00104	C1=C(NC=N1)C=CC(=O)O	63.6	106.44	42.84	1835.27
0096_00068	C(CCN)CC(C(=O)O)N	55.8	87.13	31.33	981.57
0096_00032	C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O	1200.0	1183.22	16.78	281.57
0096_00048	C(C(=O)O)N=C(N)N	61.2	-52.98	114.18	13037.07
0096_00008	C1=CC(=C(C=C1CC(C(=O)O)N)I)OC2=CC(=C(C(=C2)I)O)I	1245.6	1181.89	63.71	4058.96
