id	smile	real_rt	pred_rt	diff	diff_sq
0184_00298	C1=NC2=C(N1C3C(C(C(O3)CO)O)O)NC(=O)NC2=O	405.6	406.93	1.33	1.77
0184_00209	CC(=O)N[C@@H](CCSC)C(=O)O	196.2	256.86	60.66	3679.63
0184_00153	C1=CC=C2C(=C1)C(=CN2)CC(=O)C(=O)O	47.4	142.34	94.94	9013.6
0184_00295	CC(C)C(C(=O)O)N	538.8	530.82	7.98	63.68
0184_00231	C1CC(=O)N[C@@H]1C(=O)O	425.4	506.29	80.89	6543.19
0184_00184	C(C1C(C(C(C(O1)OCC2C(C(C(C(O2)O)O)O)O)O)O)O)O	724.8	608.07	116.73	13625.89
0184_00101	CCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC	313.2	363.7	50.5	2550.25
0184_00119	C([C@H]([C@H]([C@@H]([C@H](C(=O)O)O)O)O)O)O	136.2	683.44	547.24	299471.62
0184_00115	C[C@H]1[C@H]([C@H]([C@@H](C(O1)O)O)O)O	309.0	395.38	86.38	7461.51
0184_00204	CC(=O)NC1C(C(C(OC1O)CO)O)O	355.8	519.73	163.93	26873.04
0184_00252	C1C(C(C(CC1(C(=O)O)O)O)O)O	101.4	723.02	621.62	386411.45
0184_00117	C(C1C(C(C(C(O1)O)O)O)O)O	457.8	565.71	107.91	11644.57
0184_00274	C1C(C(C(C(O1)(CO)O)O)O)O	349.8	443.04	93.24	8693.7
0184_00073	CCCCCCCC(=O)[O-]	51.0	31.13	19.87	394.82
0184_00113	COC1=C(C=CC(=C1)/C=C/C(=O)O)O	75.6	120.73	45.13	2036.72
0184_00026	CC(CC(=O)[O-])O	103.2	189.95	86.75	7525.56
0184_00172	CC1=CC2=C(C=C1C)N=C3C(=N2)C(=O)NC(=O)N3	79.2	189.35	110.15	12133.02
0184_00117	C([C@@H]1[C@@H]([C@@H]([C@H](C(O1)O)O)O)O)O	457.8	582.76	124.96	15615.0
0184_00274	C1[C@H]([C@@H]([C@@H](C(O1)(CO)O)O)O)O	349.8	468.42	118.62	14070.71
0184_00181	C(C(C(C(C(CO)O)O)O)O)O	460.8	468.98	8.18	66.91
0184_00279	CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)O	108.6	265.35	156.75	24570.56
0184_00040	C1=CC=C2C(=C1)C(=CC=N2)C(=O)O	191.4	128.11	63.29	4005.62
0184_00200	CC(=CCNC1=NC=NC2=C1NC=N2)C	78.6	228.55	149.95	22485.0
0184_00080	C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C)O	52.8	113.41	60.61	3673.57
0184_00268	C([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O	448.8	482.67	33.87	1147.18
0184_00089	C1=C(NC(=O)N=C1)N	277.2	465.89	188.69	35603.92
0184_00071	C1C2C(C(S1)CCCCC(=O)O)NC(=O)N2	196.8	306.84	110.04	12108.8
0184_00088	C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O	353.4	524.15	170.75	29155.57
0184_00013	C/C(=C/C(=O)O)/C(=O)O	69.0	108.14	39.14	1531.94
0184_00251	C1=CNC(=C1)C(=O)O	89.4	348.81	259.41	67293.55
0184_00287	CCCCCCCCCCCCCCCCCCCCCCC(=O)[O-]	45.0	30.45	14.55	211.7
0184_00218	C1=CC(=CN=C1)C(=O)[O-]	263.4	169.43	93.97	8830.36
0184_00010	CCC(C(=O)[O-])O	113.4	123.69	10.29	105.88
0184_00176	C(=C\C(=O)O)\C(=O)N	113.4	179.62	66.22	4385.09
0184_00202	CC(=O)NC(CC(=O)N)C(=O)O	472.8	424.66	48.14	2317.46
0184_00260	CC1C2=CC(=C(C=C2CCN1)O)O	496.8	272.75	224.05	50198.4
0184_00096	C1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)COP(=O)(O)O)O	788.4	541.88	246.52	60772.11
0184_00199	CN(C)C(=NCCCC(C(=O)O)N)N	799.2	309.61	489.59	239698.38
0184_00119	C(C(C(C(C(C(=O)O)O)O)O)O)O	136.2	664.33	528.13	278921.31
0184_00048	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)N	216.6	384.84	168.24	28304.7
0184_00179	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O	673.2	715.74	42.54	1809.65
0184_00171	C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)N)N	343.8	410.17	66.37	4404.98
