id	smile	real_rt	pred_rt	diff	diff_sq
0179_00149	CC(CCC=C(C)C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C	914.4	789.4	125.0	15624.99
0179_00188	C(C1C(C(C(C(O1)O)O)O)O)OP(=O)(O)O	58.8	68.24	9.44	89.11
0179_00137	C1C(C(OC1N2C=NC3=C(N=CN=C32)N)COP(=O)(O)O)O	92.4	102.16	9.76	95.26
0179_00048	COC1=C(C=CC(=C1)C(CO)O)O	185.4	214.85	29.45	867.3
0179_00337	CC1=NC=C(C(=C1O)C=O)CO	78.0	201.94	123.94	15361.12
0179_00213	C(CO)C(C(=O)O)N	58.8	63.75	4.95	24.5
0179_00086	C(C(C(C(C=O)O)O)O)O	60.6	86.51	25.91	671.33
0179_00412	C1=NC2=C(N1C3C(C(C(O3)COP(=O)(O)O)O)O)NC(=O)NC2=O	84.6	104.79	20.19	407.64
0179_00094	C1=CC=C(C=C1)C(=O)O	378.0	329.4	48.6	2361.96
0179_00084	CN1C=NC=C1CC(C(=O)O)NC(=O)CCN	56.4	70.57	14.17	200.79
0179_00104	C1=CC(=C(C=C1/C=C\C(=O)O)O)O	287.4	302.04	14.64	214.33
0179_00123	CN(CC(=O)O)C(=N)N	63.6	48.64	14.96	223.8
0179_00303	CCCCC(C(=O)O)N	132.0	123.91	8.09	65.45
0179_00058	CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O	185.4	172.9	12.5	156.25
0179_00334	C1C(C(C(C(O1)(CO)O)O)O)O	62.4	72.97	10.57	111.72
0179_00269	C1(C(C(C(C(C1O)O)O)O)O)O	57.6	74.63	17.03	290.02
0179_00361	CCCCCCSC[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N	372.0	245.29	126.71	16055.43
0179_00122	C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2C(=O)C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C	430.2	428.85	1.35	1.82
0179_00043	C(C(C(=O)O)N)S(=O)O	58.8	67.49	8.69	75.52
0179_00402	C1=C(C(=O)NC(=O)N1)C(=O)[O-]	109.8	140.4	30.6	936.36
0179_00348	C1C(C(C(C(O1)O)O)O)O	61.2	78.76	17.56	308.35
0179_00285	CC(=O)NC1C(CC(OC1C(C(CO)O)O)(C(=O)O)O)O	62.4	92.27	29.87	892.22
0179_00188	C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)OP(=O)(O)O	58.8	54.89	3.91	15.29
0179_00320	CC(C)(CO)[C@H](C(=O)NCCC(=O)O)O	204.6	150.08	54.52	2972.43
0179_00054	C1=CC=C2C(=C1)C(=CC=N2)C(=O)O	137.4	339.29	201.89	40759.58
0179_00344	CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/CO)/C)/C	895.8	843.79	52.01	2705.04
0179_00133	C1C2C(C(C(O2)N3C=NC4=C(N=CN=C43)N)O)OP(=O)(O1)O	64.2	117.11	52.91	2799.47
0179_00029	C1=CC(=C(C=C1C(=O)O)N)[O-]	91.2	202.66	111.46	12423.33
0179_00191	C(CC(=O)O)CC(=O)O	174.6	139.53	35.07	1229.9
0179_00149	C[C@H](CCC=C(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C	914.4	795.7	118.7	14089.69
0179_00242	C1=CC(=C(C=C1OC2=C(C=C(C=C2I)C[C@@H](C(=O)O)N)I)I)O	447.6	439.97	7.63	58.22
0179_00157	C1=CC(=C(C=C1CCN)O)O	97.8	123.44	25.64	657.41
0179_00256	C(C(C(C(C(CO)O)O)O)O)O	59.4	75.79	16.39	268.63
0179_00307	CC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C	84.6	66.45	18.15	329.42
0179_00308	CC(=O)OC[C@@H](C(=O)O)N	63.6	56.5	7.1	50.41
0179_00277	CC(=O)NC(CS)C(=O)O	157.2	101.88	55.32	3060.3
0179_00300	CNCCC1=CNC2=CC=CC=C21	270.6	286.56	15.96	254.72
0179_00080	C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)O)O)O)O)O	60.6	53.46	7.14	50.98
0179_00153	CC(C(C1=NC2=C(NC1)N=C(NC2=O)N)O)O	110.4	119.85	9.45	89.3
0179_00185	C(C1C(C(C(C(O1)O)N)O)O)OS(=O)(=O)O	58.8	76.61	17.81	317.2
0179_00103	C(CCN)CCN	52.8	49.74	3.06	9.36
0179_00137	C1[C@@H]([C@H](O[C@H]1N2C=NC3=C(N=CN=C32)N)COP(=O)(O)O)O	92.4	103.7	11.3	127.69
0179_00107	C1=C(NC=N1)C[C@@H](C(=O)O)NC(=O)CCN	56.4	82.68	26.28	690.64
0179_00119	CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4C(=O)CO)C)O	481.8	534.32	52.52	2758.35
0179_00074	C(CCC(=O)[O-])CC(=O)[O-]	224.4	121.5	102.9	10588.41
0179_00292	C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)OP(=O)(O)O)O)O)O)C(=O)N	82.8	54.34	28.46	809.97
0179_00182	C(C(C(C(C(C(=O)O)N)O)O)O)O	57.6	77.32	19.72	388.88
0179_00089	C(CC(C(=O)O)N)CN=C(N)N	57.6	54.2	3.4	11.56
0179_00323	C1=CC=C(C=C1)C[C@@H](C(=O)O)N	188.4	197.8	9.4	88.36
0179_00186	C([C@@H]1[C@H]([C@@H]([C@H](C(O1)OP(=O)(O)O)O)O)O)O	59.4	50.68	8.72	76.04
0179_00326	CN(CC(=O)O)C(=NP(=O)(O)O)N	61.8	47.64	14.16	200.51
0179_00410	C1=NC2=C(N1)C(=O)NC(=O)N2	109.2	141.38	32.18	1035.55
0179_00170	C[C@H]1[C@H]([C@H]([C@@H](C(O1)O)O)O)O	66.6	71.19	4.59	21.07
0179_00072	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OCC4C(C(C(O4)O)O)O)O)O)N	72.6	75.44	2.84	8.07
0179_00289	CC(=O)NC(CO)C(=O)O	69.6	80.92	11.32	128.14
0179_00010	C1=CN=C2C(=N1)C(=O)NC(=O)N2	136.2	162.97	26.77	716.63
