id	smile	real_rt	pred_rt	diff	diff_sq
0102_00044	C1=CC(=CC=C1C[C@@H](C(=O)O)N)O	1488.0	1071.55	416.45	173430.56
0102_00037	C(CC(=O)N)C(C(=O)O)N	290.4	408.06	117.66	13843.88
0102_00022	C(CO)NCCO	211.2	1899.84	1688.64	2851504.93
0102_00040	C1CSC(=O)[C@H]1N	222.0	462.97	240.97	58066.54
0102_00010	CN1C=NC=C1CCN	278.4	279.0	0.6	0.36
0102_00054	C(COC(=O)CCC(=O)O)[C@@H](C(=O)O)N	973.8	794.26	179.54	32234.61
0102_00004	CN1C=NC2=C(C1=N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O	1308.0	1237.17	70.83	5016.88
0102_00065	C1CC(N(C1)C(=O)C(CC2=CN=CN2)NC(=O)C3CCC(=O)N3)C(=O)N	943.8	1031.14	87.34	7628.28
0102_00048	CC(=O)NC(CCCCN)C(=O)O	294.0	442.41	148.41	22025.53
0102_00045	CN=C(N)N	243.0	-532.07	775.07	600733.52
0102_00027	C(CS)C(C(=O)O)N	841.2	395.73	445.47	198443.51
