id	smile	real_rt	pred_rt	diff	diff_sq
0434_00128	C1=CC(=CN=C1)C(=O)N	162.0	135.07	26.93	725.22
0434_00186	C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N	348.0	492.66	144.66	20926.52
0434_00273	C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C	942.0	931.64	10.36	107.33
0434_00289	CC12CCC(=O)CC1CCC3C2CCC4(C3CCC4=O)C	1074.0	1038.31	35.69	1273.77
0434_00181	C[C@H]([C@H](C1=CC=CC=C1)O)N	312.0	606.7	294.7	86848.1
0434_00242	C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)OC[C@@H]2[C@H]([C@@H]([C@H]([C@@H](O2)OC3=CC(=C4C(=O)C[C@H](OC4=C3)C5=CC(=C(C=C5)OC)O)O)O)O)O)O)O)O	666.0	588.11	77.89	6066.85
0434_00148	C1=NC2=C(N1C3C(C(C(O3)CO)O)O)N=C(NC2=O)N	198.0	237.33	39.33	1546.85
0434_00286	CC(=O)C1(CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C)O	1044.0	1011.72	32.28	1042.0
0434_00267	C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C)O	870.0	873.64	3.64	13.25
0434_00178	CC(C)(CO)C(C(=O)NCCC(=O)O)O	300.0	332.84	32.84	1078.47
0434_00100	C1CC(N(C1)C(=O)CN)C(=O)O	90.0	87.74	2.26	5.11
0434_00051	C([C@H](C([C@H](CO)O)O)O)O	78.0	83.58	5.58	31.14
0434_00047	C([C@H]([C@H]([C@@H]([C@H](CO)O)O)O)O)O	78.0	83.83	5.83	33.99
0434_00198	CC(=O)NCCC1=CNC2=C1C=C(C=C2)O	402.0	516.92	114.92	13206.6
0434_00244	CCOC(=O)C1=CC=C(C=C1)N	696.0	529.99	166.01	27559.32
0434_00116	C(CCC(=O)O)CCN	132.0	254.33	122.33	14964.63
0434_00193	C1=CC=C(C=C1)C[C@@H](C(=O)O)NC(=O)[C@H](CC(=O)O)N	384.0	439.98	55.98	3133.76
0434_00266	CN(C)CCCN1C2=CC=CC=C2CCC3=CC=CC=C31	858.0	627.33	230.67	53208.64
0434_00073	C1(C(=O)NC(=O)N1)NC(=O)N	78.0	83.99	5.99	35.88
0434_00038	C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)O)O)O)OP(=O)(O)O	72.0	106.62	34.62	1198.54
0434_00026	C(CCN=C(N)N)CC(C(=O)O)N	72.0	84.8	12.8	163.84
