id	smile	real_rt	pred_rt	diff	diff_sq
0412_00085	CC(C)(/C=N\OC(=O)NC)SC	473.4	478.87	5.47	29.92
0412_00008	CC1=CC=CC=C1OCC2=CC=CC=C2/C(=N/OC)/C(=O)OC	606.0	597.16	8.84	78.15
0412_00098	CC1=C[C@@H]2[C@](C[C@@H]1OC(=O)CC(C)C)([C@]3([C@@H]([C@H]([C@H]([C@@]34CO4)O2)O)O)C)COC(=O)C	500.7	544.32	43.62	1902.71
0412_00040	CC(C)(C)C1=CC=C(C=C1)OC2CCCCC2OS(=O)OCC#C	657.0	579.37	77.63	6026.42
0412_00078	CC(/C(=N\OC(=O)NC)/C)S(=O)(=O)C	441.9	363.75	78.15	6107.42
0412_00059	CC(C)(C)C(=NOC(=O)NC)CS(=O)C	378.6	340.02	38.58	1488.42
0412_00141	CC1=CC(=CC=C1)NC(=O)OC2=CC=CC(=C2)NC(=O)OC	553.8	536.94	16.86	284.26
0412_00089	CN(C)C(=O)C1=C(N=CC=C1)S(=O)(=O)NC(=O)NC2=NC(=CC(=N2)OC)OC	480.6	459.28	21.32	454.54
0412_00071	CC1=CC(=CC(=C1S(=O)C)C)OC(=O)NC	425.4	443.77	18.37	337.46
0412_00088	CC1=C(C(=CC=C1)C)N(C(=O)COC)N2CCOC2=O	482.4	511.09	28.69	823.12
0412_00037	CCCCN(CCCC)SN(C)C(=O)OC1=CC=CC2=C1OC(C2)(C)C	666.0	643.13	22.87	523.04
0412_00022	CCN(CC)C1=NC(=CC(=N1)OP(=S)(OC)OC)C	619.2	594.8	24.4	595.36
0412_00010	CC1(C(=O)N(C(=O)O1)NC2=CC=CC=C2)C3=CC=C(C=C3)OC4=CC=CC=C4	611.1	525.57	85.53	7315.38
0412_00104	COC1=C2C3=C(C(=O)CC3)C(=O)OC2=C4C5C=COC5OC4=C1	506.4	495.28	11.12	123.65
0412_00080	C/C(=C\C(=O)OC)/OP(=O)(OC)OC	459.3	435.45	23.85	568.82
0412_00068	CC1=CC(=CC(=C1S(=O)(=O)C)C)OC(=O)NC	417.3	499.22	81.92	6710.89
0412_00077	CC(C)(/C=N\OC(=O)NC)S(=O)(=O)C	441.9	423.91	17.99	323.64
0412_00118	CCSCC1=CC=CC=C1OC(=O)NC	525.3	530.37	5.07	25.7
0412_00048	CC(C)(C)C1=CC=C(C=C1)CCOC2=NC=NC3=CC=CC=C32	708.3	623.26	85.04	7231.8
0412_00173	CC#CC1=NC(=NC(=C1)C)NC2=CC=CC=C2	602.1	551.2	50.9	2590.81
0412_00013	CC1=C(C(=CC=C1)C)N(C(C)C(=O)OC)C(=O)CC2=CC=CC=C2	612.9	564.29	48.61	2362.93
