id	smile	real_rt	pred_rt	diff	diff_sq
0003_00010	C1=CC(=CC=C1C[C@@H](C(=O)O)N)O	42.93	60.55	17.62	310.46
0003_00037	CN1C=C(N=C1)CC(C(=O)O)N	24.44	60.89	36.45	1328.6
0003_00022	C1=CC=C(C=C1)CC(=O)O	215.76	208.37	7.39	54.61
0003_00003	C(C[C@@H](C(=O)O)N)CNC(=O)N	27.44	19.94	7.5	56.25
0003_00010	C1=CC(=CC=C1CC(C(=O)O)N)O	42.93	56.45	13.52	182.79
0003_00033	CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COP(=O)(O)OCC[N+](C)(C)C)O	719.8	649.73	70.07	4909.81
0003_00068	CC(C)CC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)N	252.0	205.58	46.42	2154.82
0003_00065	CCC(C)C(C(=O)O)NC(=O)C(CC1=CC=CC=C1)N	228.0	190.05	37.95	1440.2
0003_00048	C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N	144.0	134.17	9.83	96.63
0003_00045	COC1C(C(OC1N2C=NC3=C(N=CN=C32)N)CO)O	66.0	52.42	13.58	184.42
0003_00027	CC(CCC(=O)NCCS(=O)(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C	453.94	482.07	28.13	791.3
