id	smile	real_rt	pred_rt	diff	diff_sq
0097_00076	C[N+](C)(C)CCCC[C@@H](C(=O)[O-])N	48.0	181.91	133.91	17931.89
0097_00040	CC1C(NC(=O)N1)CCCCCC(=O)O	792.6	697.55	95.05	9034.5
0097_00059	C1=C(NC=N1)CC(CO)N	43.8	86.07	42.27	1786.75
0097_00089	CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCOP(=O)(O)O	53.4	445.79	392.39	153969.92
0097_00071	CC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O	789.6	683.31	106.29	11297.56
0097_00088	CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO	53.4	680.5	627.1	393254.41
0097_00037	C1=CN(C(=O)N=C1N)C2C3C(C(O2)CO)OP(=O)(O3)[O-]	53.4	202.83	149.43	22329.33
0097_00022	CSCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O	594.0	663.55	69.55	4837.2
0097_00010	C1=CC(=C(C=C1CC(C(=O)O)N)O)O	55.8	33.65	22.15	490.62
0097_00017	C1=CC(=C(C=C1C[C@@H](C(=O)O)N)[N+](=O)[O-])O	478.8	377.99	100.81	10162.66
0097_00068	CN1C=NC=C1CC(C(=O)O)N	48.0	66.09	18.09	327.25
0097_00054	CCCCCCCCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C	1219.8	1274.22	54.42	2961.53
0097_00048	C1=C(NC=N1)CCN	43.8	-110.74	154.54	23882.61
0097_00046	C(C(C(C(C(C(=O)O)N)O)O)O)O	48.0	242.09	194.09	37670.93
