id	smile	real_rt	pred_rt	diff	diff_sq
0354_00893	C1=CC=C2C(=C1)C(=CN2)/C=C/C(=O)O	276.6	236.34	40.26	1620.87
0354_01118	CC1=NN(C(=O)N1C(F)F)C2=C(C=C(C(=C2)NS(=O)(=O)C)Cl)Cl	299.46	335.4	35.94	1291.68
0354_01101	CC(C)(C)C(=NOC(=O)NC)CSC	337.14	360.83	23.69	561.22
0354_00299	C[N+](C)(C)CC(CC(=O)[O-])OC(=O)CCCC(=O)O	72.42	126.63	54.21	2938.72
0354_00279	C1=CC=C(C=C1)CC(C(=O)O)N	138.3	142.22	3.92	15.37
0354_01155	CC(C)OC(=O)NNC1=C(C=CC(=C1)C2=CC=CC=C2)OC	350.4	295.88	54.52	2972.43
0354_00962	CCOP(=S)(OCC)SCSP(=S)(OCC)OCC	395.76	395.25	0.51	0.26
0354_00409	CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)CC(C(C(CO)O)O)O	216.6	190.3	26.3	691.69
0354_01071	CC(=NC#N)N(C)CC1=CN=C(C=C1)Cl	239.4	272.45	33.05	1092.3
0354_00992	CC1=C(C(=CC=C1)C)N(CN2C=CC=N2)C(=O)CCl	320.82	274.7	46.12	2127.05
0354_00196	C1=NC2=C(N1C3C(C(C(O3)CO)O)O)N=C(NC2=O)N	66.78	75.25	8.47	71.74
0354_01150	CCC1CCCC(C(C(=O)C2=CC3C4CC(CC4C=CC3C2CC(=O)O1)OC5C(C(C(C(O5)C)OC)OC)OC)C)OC6CCC(C(O6)C)N(C)C	357.6	386.72	29.12	847.97
0354_00040	CCCCCC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C	229.8	265.3	35.5	1260.25
0354_01029	CC1=NC(=NC(=N1)OC)NC(=O)NS(=O)(=O)C2=CC=CC=C2Cl	301.38	295.93	5.45	29.7
0354_00945	CCC(C)(C)C(=O)OC1=C(C(=O)OC12CCCCC2)C3=CC(=CC(=C3)Cl)Cl	407.4	435.16	27.76	770.62
0354_01092	COC(=O)N(C1=CC=CC=C1COC2=NN(C=C2)C3=CC=C(C=C3)Cl)OC	373.62	338.15	35.47	1258.12
0354_00075	CC(C)CC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	189.06	227.54	38.48	1480.71
0354_01169	CC(C)(C)N(C(=O)C1=CC=CC=C1)NC(=O)C2=CC=C(C=C2)Cl	340.08	334.58	5.5	30.25
