id	smile	real_rt	pred_rt	diff	diff_sq
0433_00159	C1=CC=C2C(=C1)C(=CN2)/C=C/C(=O)O	558.0	368.6	189.4	35872.36
0433_00148	C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)O	384.0	272.58	111.42	12414.42
0433_00140	C1[C@H]([C@H](OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O	312.0	202.58	109.42	11972.74
0433_00179	CC(=O)C1CC[C@@H]2[C@@]1(C[C@H]([C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)O)C	792.0	911.77	119.77	14344.86
0433_00178	CC12CCC(=O)C=C1CCC3C2CCC4(C3CCC4(C(=O)CO)O)C	768.0	829.53	61.53	3785.94
0433_00100	C1=CC=C(C(=C1)CC(C(=O)O)N)O	102.0	125.18	23.18	537.31
0433_00198	CC(CCC(=O)O)C1CCC2C1(CCC3C2C(=O)CC4C3(CCC(C4)O)C)C	984.0	1126.59	142.59	20331.9
0433_00049	C(C[C@@H](C(=O)O)N)CNC(=O)N	42.0	-37.75	79.75	6360.06
0433_00116	CC(C)(CO)C(C(=O)NCCC(=O)O)O	162.0	164.27	2.27	5.15
0433_00097	CN1[C@@H](CCC1=O)C2=CN=CC=C2	96.0	144.64	48.64	2365.85
0433_00073	C1=CC(=CC=C1CC(C(=O)O)N)O	60.0	120.29	60.29	3634.88
0433_00026	C(C(C(C(C(CO)O)O)O)O)O	42.0	5.0	37.0	1369.0
0433_00166	CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC	618.0	353.58	264.42	69917.94
0433_00193	CC(=O)C1=CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C	936.0	975.35	39.35	1548.42
0433_00175	CCC(C1=CC=CC=C1)C(=O)O	702.0	376.86	325.14	105716.03
0433_00196	C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@]2(C#C)O)CCC4=CC5=C(C[C@]34C)C=NO5	972.0	779.03	192.97	37237.41
0433_00040	CSCC(C(=O)O)N	42.0	37.88	4.12	16.97
0433_00194	CC(C)CC1=CC=C(C=C1)C(C)C(=O)O	960.0	652.05	307.95	94833.21
0433_00089	C1C(C(OC1N2C=CC(=O)NC2=O)CO)O	78.0	59.54	18.46	340.77
0433_00071	C(CCC(=O)O)CCN	60.0	340.75	280.75	78820.56
0433_00088	C1=C2C(=NC=N1)N=CN2	78.0	-67.41	145.41	21144.07
0433_00153	C1=CC=C2C(=C1)C(=CN2)C[C@@H](CO)N	444.0	245.0	199.0	39601.0
0433_00048	CC(=O)N[C@@H]1[C@H](CC(O[C@H]1[C@@H]([C@@H](CO)O)O)(C(=O)O)O)O	42.0	45.54	3.54	12.53
0433_00119	CN/C(=C\[N+](=O)[O-])/NCCSCC1=CC=C(O1)CN(C)C	168.0	186.81	18.81	353.82
0433_00003	C(CCN)C[C@@H](C(=O)O)NC(=O)[C@H](CC(=O)O)N	36.0	25.76	10.24	104.86
0433_00010	CC1=NC=C(C(=C1O)CN)CO	42.0	52.64	10.64	113.21
0433_00196	CC12CCC3C(C1CCC2(C#C)O)CCC4=CC5=C(CC34C)C=NO5	972.0	867.5	104.5	10920.25
0433_00063	C1=NC2=C(C(=O)N1)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)O)O)O	48.0	30.43	17.57	308.7
0433_00193	CC(=O)C1=CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C	936.0	1009.82	73.82	5449.39
0433_00118	CCOC(=O)CC(=O)O	168.0	126.37	41.63	1733.06
0433_00048	CC(=O)NC1C(CC(OC1C(C(CO)O)O)(C(=O)O)O)O	42.0	55.04	13.04	170.04
0433_00173	CC12CCC(=O)C=C1CCC3C2C(CC4(C3CCC4(C(=O)CO)O)C)O	684.0	735.17	51.17	2618.37
0433_00078	CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)(O)O)O	66.0	73.9	7.9	62.41
