id	smile	real_rt	pred_rt	diff	diff_sq
0173_00025	COC1=C(C=CC(=C1)/C=C/C(=O)O)O	274.8	86.71	188.09	35377.85
0173_00037	CC(=O)NCCC1=CNC2=C1C=C(C=C2)OC	40.2	161.67	121.47	14754.96
0173_00022	C(C(C(C(C(C=O)N)O)O)O)OS(=O)(=O)O	725.4	595.91	129.49	16767.67
0173_00010	C1=CC=C2C(=C1)C(=O)C=C(N2)C(=O)O	474.6	64.15	410.45	168469.2
0173_00048	C([C@@H](C(=O)O)N=C(N)N)C(=O)O	870.6	844.29	26.31	692.22
0173_00021	C([C@H]([C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O)O	904.2	625.31	278.89	77779.63
0173_00017	C1=C(NC=N1)C[C@@H](C(=O)O)NC(=O)CCN	864.6	773.46	91.14	8306.5
0173_00048	C(C(C(=O)O)N=C(N)N)C(=O)O	870.6	809.02	61.58	3792.09
0173_00045	CC(=O)NC(CC1=CC=CC=C1)C(=O)O	451.8	487.87	36.07	1301.04
0173_00003	C1C(C(OC1N2C=CC(=NC2=O)N)COP(=O)(O)O)O	940.8	653.16	287.64	82736.79
