id	smile	real_rt	pred_rt	diff	diff_sq
0220_00026	CC1=C(NC(=C1CCC(=O)O)CC2=C(C(=C(N2)C=C3C(=C(C(=O)N3)C)C=C)C)CCC(=O)O)C=C4C(=C(C(=O)N4)C=C)C	842.64	499.79	342.85	117546.12
0220_00082	CCCCC(C(=O)O)N	140.64	130.39	10.25	105.06
0220_00094	C1CC(=O)N[C@@H]1C(=O)O	75.72	54.61	21.11	445.63
0220_00097	CCCCCCCCCCCCC/C=C/[C@H]([C@H](CO)N)O	609.42	578.65	30.77	946.79
0220_00040	C1C(COC2=C1C=CC(=C2)O)C3=CC=C(C=C3)O	453.72	366.08	87.64	7680.77
0220_00059	C1=CC(=CC=C1C=CC(=O)C2=C(C=C(C=C2)O)O)O	414.24	265.44	148.8	22141.44
0220_00067	CSCC[C@@H](C(=O)O)N	91.26	23.39	67.87	4606.34
0220_00089	C1=CC(=CC=C1C2=[O+]C3=CC(=CC(=C3C=C2O)O)O)O	385.86	290.43	95.43	9106.89
0220_00071	CCN(CC)CCO	82.26	186.13	103.87	10788.98
0220_00088	CCCCCCCCCCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	660.9	525.85	135.05	18238.51
0220_00037	C1=C(NC(=O)N=C1)N	82.32	-107.48	189.8	36024.04
0220_00022	CCC=CCC=CCC=CCCCCCCCC(=O)NCCO	671.1	688.85	17.75	315.06
0220_00010	C1=CC2=C(C=C1O)C(=CN2)CC(=O)O	424.2	280.14	144.06	20753.28
0220_00104	CC1=CNC(=O)NC1=O	220.02	45.8	174.22	30352.61
0220_00068	CS(=O)CCC(C(=O)O)N	76.38	38.82	37.56	1410.75
0220_00021	C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)N	117.9	-5.69	123.59	15274.49
0220_00048	CC(C)CC(C(=O)O)NC(=O)CN	249.78	133.97	115.81	13411.96
0220_00105	C/C=C(\C)/C(=O)O	80.76	72.17	8.59	73.79
